From_NL,From_UTC,Granularity,Total_Allocation_kWh,Total_Allocation_MWh,Buy_kW,Sell_kW,Buy_MW,Sell_MW,Abs_Traded_Volume_kWh,Abs_Traded_Volume_MWh,Price_Eur,PriceUpperThresholdInEuro,Traded_Eur,Traded_Volume_MWh,Abs_Traded_Eur,Sell_Profit,Buy_Costs,ID_Result_on_EPEX,Nett_Trading_Result,ID_Result_on_Imbalance,ID_Result,Tenant,Imbalance_Short_EurMWh,Imbalance_Long_EurMWh,EPEX_EurkWh,EPEX_EurMWh
19/12/2023 21:45,19/12/2023 20:45,0,1513.732,1.513732,,,,,,,,,,,,,,,,,,1,85.28,85.28,0.07964,79.64
19/12/2023 22:00,19/12/2023 21:00,0,48424.042,48.424042,,,,,,,,,,,,,,,,,,0,261.5,261.5,0.07586,75.86
19/12/2023 22:00,19/12/2023 21:00,0,1490.225,1.490225,,,,,,,,,,,,,,,,,,1,261.5,261.5,0.07586,75.86
19/12/2023 22:15,19/12/2023 21:15,0,47515.827,47.515827,,,,,,,,,,,,,,,,,,0,79.06,79.06,0.07586,75.86
19/12/2023 22:15,19/12/2023 21:15,0,1476.9,1.4769,,,,,,,,,,,,,,,,,,1,79.06,79.06,0.07586,75.86
19/12/2023 22:30,19/12/2023 21:30,0,46460.322,46.460322,,,,,,,,,,,,,,,,,,0,58.5,58.5,0.07586,75.86
19/12/2023 22:30,19/12/2023 21:30,0,1416.745,1.416745,,,,,,,,,,,,,,,,,,1,58.5,58.5,0.07586,75.86
19/12/2023 22:45,19/12/2023 21:45,0,45671.772,45.671772,,,,,,,,,,,,,,,,,,0,58.5,58.5,0.07586,75.86
19/12/2023 22:45,19/12/2023 21:45,0,1388.076,1.388076,,,,,,,,,,,,,,,,,,1,58.5,58.5,0.07586,75.86
19/12/2023 23:00,19/12/2023 22:00,0,45306.442,45.306442,,,,,,,,,,,,,,,,,,0,88.6,88.6,0.05984,59.84
19/12/2023 23:00,19/12/2023 22:00,0,1359.649,1.359649,,,,,,,,,,,,,,,,,,1,88.6,88.6,0.05984,59.84
19/12/2023 23:15,19/12/2023 22:15,0,44160.72,44.16072,,,,,,,,,,,,,,,,,,0,58.5,58.5,0.05984,59.84
19/12/2023 23:15,19/12/2023 22:15,0,1307.571,1.307571,,,,,,,,,,,,,,,,,,1,58.5,58.5,0.05984,59.84
19/12/2023 23:30,19/12/2023 22:30,0,43090.783,43.090783,,,,,,,,,,,,,,,,,,0,71.32,71.32,0.05984,59.84
19/12/2023 23:30,19/12/2023 22:30,0,1283.342,1.283342,,,,,,,,,,,,,,,,,,1,71.32,71.32,0.05984,59.84
19/12/2023 23:45,19/12/2023 22:45,0,42095.729,42.095729,,,,,,,,,,,,,,,,,,0,-19.68,-19.68,0.05984,59.84
19/12/2023 23:45,19/12/2023 22:45,0,1220.188,1.220188,,,,,,,,,,,,,,,,,,1,-19.68,-19.68,0.05984,59.84
20/12/2023 00:00,19/12/2023 23:00,0,41363.089,41.363089,,,,,,,,,,,,,,,,,,0,246.09,-40,0.05785,57.85
20/12/2023 00:00,19/12/2023 23:00,0,1214.953,1.214953,,,,,,,,,,,,,,,,,,1,246.09,-40,0.05785,57.85
20/12/2023 00:15,19/12/2023 23:15,0,40505.328,40.505328,,,,,,,,,,,,,,,,,,0,105.33,105.33,0.05785,57.85
20/12/2023 00:15,19/12/2023 23:15,0,1189.506,1.189506,,,,,,,,,,,,,,,,,,1,105.33,105.33,0.05785,57.85
20/12/2023 00:30,19/12/2023 23:30,0,39795.499,39.795499,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.05785,57.85
20/12/2023 00:30,19/12/2023 23:30,0,1151.553,1.151553,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.05785,57.85
20/12/2023 00:45,19/12/2023 23:45,0,39155.991,39.155991,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.05785,57.85
20/12/2023 00:45,19/12/2023 23:45,0,1117.412,1.117412,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.05785,57.85
20/12/2023 01:00,20/12/2023 00:00,0,38935.101,38.935101,,,,,,,,,,,,,,,,,,0,85.93,85.93,0.05048,50.48
20/12/2023 01:00,20/12/2023 00:00,0,1124.648,1.124648,,,,,,,,,,,,,,,,,,1,85.93,85.93,0.05048,50.48
20/12/2023 01:15,20/12/2023 00:15,0,38467.975,38.467975,,,,,,,,,,,,,,,,,,0,90.2,90.2,0.05048,50.48
20/12/2023 01:15,20/12/2023 00:15,0,1090.622,1.090622,,,,,,,,,,,,,,,,,,1,90.2,90.2,0.05048,50.48
20/12/2023 01:30,20/12/2023 00:30,0,38064.448,38.064448,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.05048,50.48
20/12/2023 01:30,20/12/2023 00:30,0,1081.261,1.081261,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.05048,50.48
20/12/2023 01:45,20/12/2023 00:45,0,37632.628,37.632628,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.05048,50.48
20/12/2023 01:45,20/12/2023 00:45,0,1051.206,1.051206,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.05048,50.48
20/12/2023 02:00,20/12/2023 01:00,0,37166.85,37.16685,,,,,,,,,,,,,,,,,,0,69.31,69.31,0.048,48
20/12/2023 02:00,20/12/2023 01:00,0,1095.578,1.095578,,,,,,,,,,,,,,,,,,1,69.31,69.31,0.048,48
20/12/2023 02:15,20/12/2023 01:15,0,36762.215,36.762215,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.048,48
20/12/2023 02:15,20/12/2023 01:15,0,1075.47,1.07547,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.048,48
20/12/2023 02:30,20/12/2023 01:30,0,36206.919,36.206919,,,,,,,,,,,,,,,,,,0,79.88,79.88,0.048,48
20/12/2023 02:30,20/12/2023 01:30,0,1043.231,1.043231,,,,,,,,,,,,,,,,,,1,79.88,79.88,0.048,48
20/12/2023 02:45,20/12/2023 01:45,0,35767.428,35.767428,,,,,,,,,,,,,,,,,,0,-10.51,-10.51,0.048,48
20/12/2023 02:45,20/12/2023 01:45,0,1045.106,1.045106,,,,,,,,,,,,,,,,,,1,-10.51,-10.51,0.048,48
20/12/2023 03:00,20/12/2023 02:00,0,35736.096,35.736096,,,,,,,,,,,,,,,,,,0,85.02,-14.71,0.03998,39.98
20/12/2023 03:00,20/12/2023 02:00,0,1107.823,1.107823,,,,,,,,,,,,,,,,,,1,85.02,-14.71,0.03998,39.98
20/12/2023 03:15,20/12/2023 02:15,0,35827.675,35.827675,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03998,39.98
20/12/2023 03:15,20/12/2023 02:15,0,1099.199,1.099199,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03998,39.98
20/12/2023 03:30,20/12/2023 02:30,0,35625.708,35.625708,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03998,39.98
20/12/2023 03:30,20/12/2023 02:30,0,1089.36,1.08936,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03998,39.98
20/12/2023 03:45,20/12/2023 02:45,0,35389.452,35.389452,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03998,39.98
20/12/2023 03:45,20/12/2023 02:45,0,1060.675,1.060675,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03998,39.98
20/12/2023 04:00,20/12/2023 03:00,0,35903.233,35.903233,,,,,,,,,,,,,,,,,,0,69.3,69.3,0.03151,31.51
20/12/2023 04:00,20/12/2023 03:00,0,1089.495,1.089495,,,,,,,,,,,,,,,,,,1,69.3,69.3,0.03151,31.51
20/12/2023 04:15,20/12/2023 03:15,0,36167.094,36.167094,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03151,31.51
20/12/2023 04:15,20/12/2023 03:15,0,1065.965,1.065965,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03151,31.51
20/12/2023 04:30,20/12/2023 03:30,0,35960.363,35.960363,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03151,31.51
20/12/2023 04:30,20/12/2023 03:30,0,1028.213,1.028213,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03151,31.51
20/12/2023 04:45,20/12/2023 03:45,0,36320.391,36.320391,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03151,31.51
20/12/2023 04:45,20/12/2023 03:45,0,990.964,0.990964,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03151,31.51
20/12/2023 05:00,20/12/2023 04:00,0,37425.949,37.425949,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03997,39.97
20/12/2023 05:00,20/12/2023 04:00,0,964.783,0.964783,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03997,39.97
20/12/2023 05:15,20/12/2023 04:15,0,38205.182,38.205182,,,,,,,,,,,,,,,,,,0,71.35,71.35,0.03997,39.97
20/12/2023 05:15,20/12/2023 04:15,0,934.333,0.934333,,,,,,,,,,,,,,,,,,1,71.35,71.35,0.03997,39.97
20/12/2023 05:30,20/12/2023 04:30,0,39348.817,39.348817,,,,,,,,,,,,,,,,,,0,92.35,92.35,0.03997,39.97
20/12/2023 05:30,20/12/2023 04:30,0,927.424,0.927424,,,,,,,,,,,,,,,,,,1,92.35,92.35,0.03997,39.97
20/12/2023 05:45,20/12/2023 04:45,0,40964.663,40.964663,,,,,,,,,,,,,,,,,,0,81.88,81.88,0.03997,39.97
20/12/2023 05:45,20/12/2023 04:45,0,909.752,0.909752,,,,,,,,,,,,,,,,,,1,81.88,81.88,0.03997,39.97
20/12/2023 06:00,20/12/2023 05:00,0,43941.188,43.941188,,,,,,,,,,,,,,,,,,0,83.87,83.87,0.04813,48.13
20/12/2023 06:00,20/12/2023 05:00,0,887.793,0.887793,,,,,,,,,,,,,,,,,,1,83.87,83.87,0.04813,48.13
20/12/2023 06:15,20/12/2023 05:15,0,46472.329,46.472329,,,,,,,,,,,,,,,,,,0,91.1,91.1,0.04813,48.13
20/12/2023 06:15,20/12/2023 05:15,0,903.823,0.903823,,,,,,,,,,,,,,,,,,1,91.1,91.1,0.04813,48.13
20/12/2023 06:30,20/12/2023 05:30,0,48702.347,48.702347,,,,,,,,,,,,,,,,,,0,111.16,111.16,0.04813,48.13
20/12/2023 06:30,20/12/2023 05:30,0,947.818,0.947818,,,,,,,,,,,,,,,,,,1,111.16,111.16,0.04813,48.13
20/12/2023 06:45,20/12/2023 05:45,0,51404.43,51.40443,,,,,,,,,,,,,,,,,,0,85.87,85.87,0.04813,48.13
20/12/2023 06:45,20/12/2023 05:45,0,990.836,0.990836,,,,,,,,,,,,,,,,,,1,85.87,85.87,0.04813,48.13
20/12/2023 07:00,20/12/2023 06:00,0,54974.797,54.974797,,,,,,,,,,,,,,,,,,0,-18.15,-18.15,0.06953,69.53
20/12/2023 07:00,20/12/2023 06:00,0,1043.358,1.043358,,,,,,,,,,,,,,,,,,1,-18.15,-18.15,0.06953,69.53
20/12/2023 07:15,20/12/2023 06:15,0,58890.805,58.890805,,,,,,,,,,,,,,,,,,0,71.77,71.77,0.06953,69.53
20/12/2023 07:15,20/12/2023 06:15,0,1116.531,1.116531,,,,,,,,,,,,,,,,,,1,71.77,71.77,0.06953,69.53
20/12/2023 07:30,20/12/2023 06:30,0,63380.783,63.380783,,,,,,,,,,,,,,,,,,0,69.87,69.87,0.06953,69.53
20/12/2023 07:30,20/12/2023 06:30,0,1201.945,1.201945,,,,,,,,,,,,,,,,,,1,69.87,69.87,0.06953,69.53
20/12/2023 07:45,20/12/2023 06:45,0,67524.74,67.52474,,,,,,,,,,,,,,,,,,0,69.87,69.87,0.06953,69.53
20/12/2023 07:45,20/12/2023 06:45,0,1259.099,1.259099,,,,,,,,,,,,,,,,,,1,69.87,69.87,0.06953,69.53
20/12/2023 08:00,20/12/2023 07:00,0,71593.416,71.593416,,,,,,,,,,,,,,,,,,0,83.89,83.89,0.09809,98.09
20/12/2023 08:00,20/12/2023 07:00,0,1257.941,1.257941,,,,,,,,,,,,,,,,,,1,83.89,83.89,0.09809,98.09
20/12/2023 08:15,20/12/2023 07:15,0,74224.522,74.224522,,,,,,,,,,,,,,,,,,0,92.48,92.48,0.09809,98.09
20/12/2023 08:15,20/12/2023 07:15,0,1274.918,1.274918,,,,,,,,,,,,,,,,,,1,92.48,92.48,0.09809,98.09
20/12/2023 08:30,20/12/2023 07:30,0,76262.92,76.26292,,,,,,,,,,,,,,,,,,0,76.12,76.12,0.09809,98.09
20/12/2023 08:30,20/12/2023 07:30,0,1322.962,1.322962,,,,,,,,,,,,,,,,,,1,76.12,76.12,0.09809,98.09
20/12/2023 08:45,20/12/2023 07:45,0,77308.47,77.30847,,,,,,,,,,,,,,,,,,0,75.81,75.81,0.09809,98.09
20/12/2023 08:45,20/12/2023 07:45,0,1336.596,1.336596,,,,,,,,,,,,,,,,,,1,75.81,75.81,0.09809,98.09
20/12/2023 09:00,20/12/2023 08:00,0,77918.153,77.918153,,,,,,,,,,,,,,,,,,0,260.51,260.51,0.1071,107.1
20/12/2023 09:00,20/12/2023 08:00,0,1330.837,1.330837,,,,,,,,,,,,,,,,,,1,260.51,260.51,0.1071,107.1
20/12/2023 09:15,20/12/2023 08:15,0,76741.734,76.741734,,,,,,,,,,,,,,,,,,0,135.04,135.04,0.1071,107.1
20/12/2023 09:15,20/12/2023 08:15,0,1336.105,1.336105,,,,,,,,,,,,,,,,,,1,135.04,135.04,0.1071,107.1
20/12/2023 09:30,20/12/2023 08:30,0,75549.025,75.549025,,,,,,,,,,,,,,,,,,0,91.51,91.51,0.1071,107.1
20/12/2023 09:30,20/12/2023 08:30,0,1291.227,1.291227,,,,,,,,,,,,,,,,,,1,91.51,91.51,0.1071,107.1
20/12/2023 09:45,20/12/2023 08:45,0,74683.376,74.683376,,,,,,,,,,,,,,,,,,0,75.2,75.2,0.1071,107.1
20/12/2023 09:45,20/12/2023 08:45,0,1273.404,1.273404,,,,,,,,,,,,,,,,,,1,75.2,75.2,0.1071,107.1
20/12/2023 10:00,20/12/2023 09:00,0,74658.681,74.658681,2500,,2.5,,2500,2.5,64,64,160,2.5,160,,160,-162.5,-347.825,-185.325,22.825,0,85.87,85.87,0.095,95
20/12/2023 10:00,20/12/2023 09:00,0,1279.47,1.27947,,,,,,,,,,,,,,,,,,1,85.87,85.87,0.095,95
20/12/2023 10:15,20/12/2023 09:15,0,74529.111,74.529111,2500,,2.5,,2500,2.5,64,64,160,2.5,160,,160,-162.5,-361.225,-198.725,36.225,0,80.51,80.51,0.095,95
20/12/2023 10:15,20/12/2023 09:15,0,1258.233,1.258233,,,,,,,,,,,,,,,,,,1,80.51,80.51,0.095,95
20/12/2023 10:30,20/12/2023 09:30,0,74247.376,74.247376,2500,,2.5,,2500,2.5,64,64,160,2.5,160,,160,-162.5,-347.825,-185.325,22.825,0,85.87,85.87,0.095,95
20/12/2023 10:30,20/12/2023 09:30,0,1217.231,1.217231,,,,,,,,,,,,,,,,,,1,85.87,85.87,0.095,95
20/12/2023 10:45,20/12/2023 09:45,0,72418.269,72.418269,2500,,2.5,,2500,2.5,64,64,160,2.5,160,,160,-162.5,-422.825,-260.325,97.825,0,55.87,55.87,0.095,95
20/12/2023 10:45,20/12/2023 09:45,0,1170.187,1.170187,,,,,,,,,,,,,,,,,,1,55.87,55.87,0.095,95
20/12/2023 11:00,20/12/2023 10:00,0,70938.592,70.938592,5000,,5,,5000,5,71.2242,71.2242,356.121,5,356.121,,356.121,-1340.605,-3073.61,-1733.005,392.4,0,9.52,9.52,0.088,88
20/12/2023 11:00,20/12/2023 10:00,0,1130.808,1.130808,,,,,,,,,,,,,,,,,,1,9.52,9.52,0.088,88
20/12/2023 11:15,20/12/2023 10:15,0,69223.272,69.223272,5000,,5,,5000,5,71.2242,71.2242,356.121,5,356.121,,356.121,-1340.605,-2742.91,-1402.305,61.7,0,75.66,75.66,0.088,88
20/12/2023 11:15,20/12/2023 10:15,0,1127.228,1.127228,,,,,,,,,,,,,,,,,,1,75.66,75.66,0.088,88
20/12/2023 11:30,20/12/2023 10:30,0,67911.019,67.911019,5000,,5,,5000,5,71.2242,71.2242,356.121,5,356.121,,356.121,-1340.605,-2663.66,-1323.055,-17.55,0,91.51,91.51,0.088,88
20/12/2023 11:30,20/12/2023 10:30,0,1105.646,1.105646,,,,,,,,,,,,,,,,,,1,91.51,91.51,0.088,88
20/12/2023 11:45,20/12/2023 10:45,0,66967.529,66.967529,5000,,5,,5000,5,71.2242,71.2242,356.121,5,356.121,,356.121,-1340.605,-3324.31,-1983.705,643.1,0,-40.62,-40.62,0.088,88
20/12/2023 11:45,20/12/2023 10:45,0,1111.121,1.111121,,,,,,,,,,,,,,,,,,1,-40.62,-40.62,0.088,88
20/12/2023 12:00,20/12/2023 11:00,0,65586.78,65.58678,8750,,8.75,,8750,8.75,57.71217,57.71217,504.9814875,8.75,504.9814875,,504.9814875,-3836.363016,-7419.238531,-3582.875516,-253.4875,0,95.51,95.51,0.06654,66.54
20/12/2023 12:00,20/12/2023 11:00,0,1165.635,1.165635,,,,,,,,,,,,,,,,,,1,95.51,95.51,0.06654,66.54
20/12/2023 12:15,20/12/2023 11:15,0,64395.99,64.39599,8750,,8.75,,8750,8.75,57.71217,57.71217,504.9814875,8.75,504.9814875,,504.9814875,-3836.363016,-7451.088531,-3614.725516,-221.6375,0,91.87,91.87,0.06654,66.54
20/12/2023 12:15,20/12/2023 11:15,0,1195.197,1.195197,,,,,,,,,,,,,,,,,,1,91.87,91.87,0.06654,66.54
20/12/2023 12:30,20/12/2023 11:30,0,62598.402,62.598402,8750,,8.75,,8750,8.75,57.71217,57.71217,504.9814875,8.75,504.9814875,,504.9814875,-3836.363016,-7021.988531,-3185.625516,-650.7375,0,140.91,140.91,0.06654,66.54
20/12/2023 12:30,20/12/2023 11:30,0,1186.399,1.186399,,,,,,,,,,,,,,,,,,1,140.91,140.91,0.06654,66.54
20/12/2023 12:45,20/12/2023 11:45,0,63045.527,63.045527,8750,,8.75,,8750,8.75,57.71217,57.71217,504.9814875,8.75,504.9814875,,504.9814875,-3836.363016,-5922.988531,-2086.625516,-1749.7375,0,266.51,266.51,0.06654,66.54
20/12/2023 12:45,20/12/2023 11:45,0,1196.314,1.196314,,,,,,,,,,,,,,,,,,1,266.51,266.51,0.06654,66.54
20/12/2023 13:00,20/12/2023 12:00,0,65406.429,65.406429,6250,,6.25,,6250,6.25,61.8,61.8,386.25,6.25,386.25,,386.25,-1975.9375,-3685.6875,-1709.75,-266.1875,0,112.69,112.69,0.0701,70.1
20/12/2023 13:00,20/12/2023 12:00,0,1206.069,1.206069,,,,,,,,,,,,,,,,,,1,112.69,112.69,0.0701,70.1
20/12/2023 13:15,20/12/2023 12:15,0,67560.749,67.560749,6250,,6.25,,6250,6.25,61.8,61.8,386.25,6.25,386.25,,386.25,-1975.9375,-3915.0625,-1939.125,-36.8125,0,75.99,75.99,0.0701,70.1
20/12/2023 13:15,20/12/2023 12:15,0,1207.103,1.207103,,,,,,,,,,,,,,,,,,1,75.99,75.99,0.0701,70.1
20/12/2023 13:30,20/12/2023 12:30,0,68742.163,68.742163,6250,,6.25,,6250,6.25,61.8,61.8,386.25,6.25,386.25,,386.25,-1975.9375,-4293,-2317.0625,341.125,0,15.52,15.52,0.0701,70.1
20/12/2023 13:30,20/12/2023 12:30,0,1207.763,1.207763,,,,,,,,,,,,,,,,,,1,15.52,15.52,0.0701,70.1
20/12/2023 13:45,20/12/2023 12:45,0,70251.348,70.251348,6250,,6.25,,6250,6.25,61.8,61.8,386.25,6.25,386.25,,386.25,-1975.9375,-4330.5,-2354.5625,378.625,0,9.52,9.52,0.0701,70.1
20/12/2023 13:45,20/12/2023 12:45,0,1229.404,1.229404,,,,,,,,,,,,,,,,,,1,9.52,9.52,0.0701,70.1
20/12/2023 14:00,20/12/2023 13:00,0,71497.182,71.497182,6250,,6.25,,6250,6.25,74.37276,74.37276,464.82975,6.25,464.82975,,464.82975,-2378.248438,-6224.809375,-3846.560938,1468.3125,0,268.51,-150.62,0.08431,84.31
20/12/2023 14:00,20/12/2023 13:00,0,1250.501,1.250501,,,,,,,,,,,,,,,,,,1,268.51,-150.62,0.08431,84.31
20/12/2023 14:15,20/12/2023 13:15,0,72346.988,72.346988,6250,,6.25,,6250,6.25,74.37276,74.37276,464.82975,6.25,464.82975,,464.82975,-2378.248438,-5186.434375,-2808.185938,429.9375,0,15.52,15.52,0.08431,84.31
20/12/2023 14:15,20/12/2023 13:15,0,1274.607,1.274607,,,,,,,,,,,,,,,,,,1,15.52,15.52,0.08431,84.31
20/12/2023 14:30,20/12/2023 13:30,0,71987.468,71.987468,6250,,6.25,,6250,6.25,74.37276,74.37276,464.82975,6.25,464.82975,,464.82975,-2378.248438,-6537.309375,-4159.060938,1780.8125,0,151.31,-200.62,0.08431,84.31
20/12/2023 14:30,20/12/2023 13:30,0,1276.05,1.27605,,,,,,,,,,,,,,,,,,1,151.31,-200.62,0.08431,84.31
20/12/2023 14:45,20/12/2023 13:45,0,72266.501,72.266501,6250,,6.25,,6250,6.25,74.37276,74.37276,464.82975,6.25,464.82975,,464.82975,-2378.248438,-6848.434375,-4470.185938,2091.9375,0,104.31,-250.4,0.08431,84.31
20/12/2023 14:45,20/12/2023 13:45,0,1322.292,1.322292,,,,,,,,,,,,,,,,,,1,104.31,-250.4,0.08431,84.31
20/12/2023 15:00,20/12/2023 14:00,0,72826.161,72.826161,2500,,2.5,,2500,2.5,64.588,64.588,161.47,2.5,161.47,,161.47,-177.025,-441.025,-264,86.975,0,55.87,55.87,0.09066,90.66
20/12/2023 15:00,20/12/2023 14:00,0,1335.645,1.335645,,,,,,,,,,,,,,,,,,1,55.87,55.87,0.09066,90.66
20/12/2023 15:15,20/12/2023 14:15,0,74685.411,74.685411,2500,,2.5,,2500,2.5,64.588,64.588,161.47,2.5,161.47,,161.47,-177.025,-456.025,-279,101.975,0,49.87,49.87,0.09066,90.66
20/12/2023 15:15,20/12/2023 14:15,0,1360.502,1.360502,,,,,,,,,,,,,,,,,,1,49.87,49.87,0.09066,90.66
20/12/2023 15:30,20/12/2023 14:30,0,76978.524,76.978524,2500,,2.5,,2500,2.5,64.588,64.588,161.47,2.5,161.47,,161.47,-177.025,-529.4,-352.375,175.35,0,20.52,20.52,0.09066,90.66
20/12/2023 15:30,20/12/2023 14:30,0,1390.728,1.390728,,,,,,,,,,,,,,,,,,1,20.52,20.52,0.09066,90.66
20/12/2023 15:45,20/12/2023 14:45,0,77934.741,77.934741,2500,,2.5,,2500,2.5,64.588,64.588,161.47,2.5,161.47,,161.47,-177.025,-441.025,-264,86.975,0,55.87,55.87,0.09066,90.66
20/12/2023 15:45,20/12/2023 14:45,0,1426.508,1.426508,,,,,,,,,,,,,,,,,,1,55.87,55.87,0.09066,90.66
20/12/2023 16:00,20/12/2023 15:00,0,78053.463,78.053463,,,,,,,,,,,,,,,,,,0,78.87,78.87,0.098,98
20/12/2023 16:00,20/12/2023 15:00,0,1462.312,1.462312,,,,,,,,,,,,,,,,,,1,78.87,78.87,0.098,98
20/12/2023 16:15,20/12/2023 15:15,0,77133.451,77.133451,,,,,,,,,,,,,,,,,,0,75.2,75.2,0.098,98
20/12/2023 16:15,20/12/2023 15:15,0,1510.266,1.510266,,,,,,,,,,,,,,,,,,1,75.2,75.2,0.098,98
20/12/2023 16:30,20/12/2023 15:30,0,75730.132,75.730132,,,,,,,,,,,,,,,,,,0,70.52,70.52,0.098,98
20/12/2023 16:30,20/12/2023 15:30,0,1565.92,1.56592,,,,,,,,,,,,,,,,,,1,70.52,70.52,0.098,98
20/12/2023 16:45,20/12/2023 15:45,0,74414.229,74.414229,,,,,,,,,,,,,,,,,,0,75.2,75.2,0.098,98
20/12/2023 16:45,20/12/2023 15:45,0,1674.613,1.674613,,,,,,,,,,,,,,,,,,1,75.2,75.2,0.098,98
20/12/2023 17:00,20/12/2023 16:00,0,72641.914,72.641914,,,,,,,,,,,,,,,,,,0,215.21,-36,0.11091,110.91
20/12/2023 17:00,20/12/2023 16:00,0,1774.444,1.774444,,,,,,,,,,,,,,,,,,1,215.21,-36,0.11091,110.91
20/12/2023 17:15,20/12/2023 16:15,0,71027.675,71.027675,,,,,,,,,,,,,,,,,,0,88.82,88.82,0.11091,110.91
20/12/2023 17:15,20/12/2023 16:15,0,1880.513,1.880513,,,,,,,,,,,,,,,,,,1,88.82,88.82,0.11091,110.91
20/12/2023 17:30,20/12/2023 16:30,0,68873.837,68.873837,,,,,,,,,,,,,,,,,,0,55.46,55.46,0.11091,110.91
20/12/2023 17:30,20/12/2023 16:30,0,1929.774,1.929774,,,,,,,,,,,,,,,,,,1,55.46,55.46,0.11091,110.91
20/12/2023 17:45,20/12/2023 16:45,0,66919.414,66.919414,,,,,,,,,,,,,,,,,,0,-9.13,-9.13,0.11091,110.91
20/12/2023 17:45,20/12/2023 16:45,0,1930.97,1.93097,,,,,,,,,,,,,,,,,,1,-9.13,-9.13,0.11091,110.91
20/12/2023 18:00,20/12/2023 17:00,0,63997.89,63.99789,,,,,,,,,,,,,,,,,,0,73.56,73.56,0.10081,100.81
20/12/2023 18:00,20/12/2023 17:00,0,1952.56,1.95256,,,,,,,,,,,,,,,,,,1,73.56,73.56,0.10081,100.81
20/12/2023 18:15,20/12/2023 17:15,0,62230.778,62.230778,,,,,,,,,,,,,,,,,,0,68.52,68.52,0.10081,100.81
20/12/2023 18:15,20/12/2023 17:15,0,1936.336,1.936336,,,,,,,,,,,,,,,,,,1,68.52,68.52,0.10081,100.81
20/12/2023 18:30,20/12/2023 17:30,0,60978.111,60.978111,,,,,,,,,,,,,,,,,,0,55.87,55.87,0.10081,100.81
20/12/2023 18:30,20/12/2023 17:30,0,1895.558,1.895558,,,,,,,,,,,,,,,,,,1,55.87,55.87,0.10081,100.81
20/12/2023 18:45,20/12/2023 17:45,0,59569.12,59.56912,,,,,,,,,,,,,,,,,,0,55.87,55.87,0.10081,100.81
20/12/2023 18:45,20/12/2023 17:45,0,1856.06,1.85606,,,,,,,,,,,,,,,,,,1,55.87,55.87,0.10081,100.81
20/12/2023 19:00,20/12/2023 18:00,0,58639.523,58.639523,,,,,,,,,,,,,,,,,,0,140.06,140.06,0.08906,89.06
20/12/2023 19:00,20/12/2023 18:00,0,1828.657,1.828657,,,,,,,,,,,,,,,,,,1,140.06,140.06,0.08906,89.06
20/12/2023 19:15,20/12/2023 18:15,0,58098.081,58.098081,,,,,,,,,,,,,,,,,,0,81.87,81.87,0.08906,89.06
20/12/2023 19:15,20/12/2023 18:15,0,1809.416,1.809416,,,,,,,,,,,,,,,,,,1,81.87,81.87,0.08906,89.06
20/12/2023 19:30,20/12/2023 18:30,0,56924.626,56.924626,,,,,,,,,,,,,,,,,,0,-19.68,-19.68,0.08906,89.06
20/12/2023 19:30,20/12/2023 18:30,0,1800.97,1.80097,,,,,,,,,,,,,,,,,,1,-19.68,-19.68,0.08906,89.06
20/12/2023 19:45,20/12/2023 18:45,0,55695.964,55.695964,,,,,,,,,,,,,,,,,,0,3.52,3.52,0.08906,89.06
20/12/2023 19:45,20/12/2023 18:45,0,1769.739,1.769739,,,,,,,,,,,,,,,,,,1,3.52,3.52,0.08906,89.06
20/12/2023 20:00,20/12/2023 19:00,0,54733.978,54.733978,,,,,,,,,,,,,,,,,,0,80.51,-38,0.07807,78.07
20/12/2023 20:00,20/12/2023 19:00,0,1741.992,1.741992,,,,,,,,,,,,,,,,,,1,80.51,-38,0.07807,78.07
20/12/2023 20:15,20/12/2023 19:15,0,53760.936,53.760936,,,,,,,,,,,,,,,,,,0,54.44,54.44,0.07807,78.07
20/12/2023 20:15,20/12/2023 19:15,0,1697.461,1.697461,,,,,,,,,,,,,,,,,,1,54.44,54.44,0.07807,78.07
