Datum,ISP,Volume,Start,Einde,Afregelen,Opregelen
28/11/2023,15,610,03:30,03:45,-267.18,
28/11/2023,15,620,03:30,03:45,-267.18,
28/11/2023,15,630,03:30,03:45,-267.18,
28/11/2023,15,640,03:30,03:45,-267.18,
28/11/2023,15,650,03:30,03:45,-267.18,
28/11/2023,15,660,03:30,03:45,-267.18,
28/11/2023,15,670,03:30,03:45,-267.18,
28/11/2023,15,680,03:30,03:45,-267.18,
28/11/2023,15,690,03:30,03:45,-267.18,
28/11/2023,15,700,03:30,03:45,-267.18,
28/11/2023,15,710,03:30,03:45,-267.18,
28/11/2023,15,720,03:30,03:45,-267.18,
28/11/2023,15,730,03:30,03:45,-267.18,
28/11/2023,15,740,03:30,03:45,-267.18,
28/11/2023,15,750,03:30,03:45,-267.18,
28/11/2023,15,760,03:30,03:45,-267.18,
28/11/2023,15,770,03:30,03:45,-267.18,
28/11/2023,15,780,03:30,03:45,-267.18,
28/11/2023,15,790,03:30,03:45,-267.18,
28/11/2023,15,800,03:30,03:45,-268.75,
28/11/2023,15,810,03:30,03:45,-268.75,
28/11/2023,15,820,03:30,03:45,-268.75,
28/11/2023,15,830,03:30,03:45,-268.75,
28/11/2023,15,840,03:30,03:45,-268.75,
28/11/2023,15,850,03:30,03:45,-268.75,
28/11/2023,15,860,03:30,03:45,-268.75,
28/11/2023,15,870,03:30,03:45,-268.75,
28/11/2023,15,880,03:30,03:45,-268.75,
28/11/2023,15,890,03:30,03:45,-268.75,
28/11/2023,15,900,03:30,03:45,-268.75,
28/11/2023,15,910,03:30,03:45,-268.75,
28/11/2023,15,920,03:30,03:45,-268.75,
28/11/2023,15,930,03:30,03:45,-268.75,
28/11/2023,15,940,03:30,03:45,-268.75,
28/11/2023,15,950,03:30,03:45,-268.75,
28/11/2023,15,960,03:30,03:45,-268.75,
28/11/2023,15,970,03:30,03:45,-268.75,
28/11/2023,15,980,03:30,03:45,-268.75,
28/11/2023,15,990,03:30,03:45,-268.75,
28/11/2023,15,1000,03:30,03:45,-268.75,
28/11/2023,15,1010,03:30,03:45,-268.75,
28/11/2023,15,1020,03:30,03:45,-268.75,
28/11/2023,15,1030,03:30,03:45,-268.75,
28/11/2023,15,1040,03:30,03:45,-268.75,
28/11/2023,15,1050,03:30,03:45,-268.75,
28/11/2023,15,1060,03:30,03:45,-268.75,
28/11/2023,15,1070,03:30,03:45,-268.75,
28/11/2023,15,1080,03:30,03:45,-268.75,
28/11/2023,15,1090,03:30,03:45,-268.75,
28/11/2023,15,1100,03:30,03:45,-268.75,
28/11/2023,15,1110,03:30,03:45,-268.75,
28/11/2023,15,1120,03:30,03:45,-268.75,
28/11/2023,15,1130,03:30,03:45,-268.75,
28/11/2023,15,1140,03:30,03:45,-268.75,
28/11/2023,15,1150,03:30,03:45,-312.12,
28/11/2023,15,1160,03:30,03:45,-312.12,
28/11/2023,15,1170,03:30,03:45,-312.12,
28/11/2023,15,1180,03:30,03:45,-312.12,
28/11/2023,15,1190,03:30,03:45,-312.12,
28/11/2023,15,1200,03:30,03:45,-312.12,
28/11/2023,15,1210,03:30,03:45,-312.12,
28/11/2023,15,1220,03:30,03:45,-312.12,
28/11/2023,15,1230,03:30,03:45,-312.12,
28/11/2023,15,1240,03:30,03:45,-312.12,
28/11/2023,15,1250,03:30,03:45,-312.12,
28/11/2023,15,1260,03:30,03:45,-312.12,
28/11/2023,15,1270,03:30,03:45,-312.12,
28/11/2023,15,1280,03:30,03:45,-312.12,
28/11/2023,15,1290,03:30,03:45,-312.12,
28/11/2023,15,1300,03:30,03:45,-312.13,
28/11/2023,15,1310,03:30,03:45,-312.13,
28/11/2023,15,1320,03:30,03:45,-312.13,
28/11/2023,15,1330,03:30,03:45,-312.13,
28/11/2023,15,1340,03:30,03:45,-312.13,
28/11/2023,15,1348,03:30,03:45,-1460.47,
28/11/2023,16,10,03:45,04:00,81.01,102.84
28/11/2023,16,20,03:45,04:00,81.01,102.84
28/11/2023,16,30,03:45,04:00,79.53,106.7
28/11/2023,16,40,03:45,04:00,64.53,107.84
28/11/2023,16,50,03:45,04:00,56.31,107.84
28/11/2023,16,60,03:45,04:00,56.31,109.7
28/11/2023,16,70,03:45,04:00,56.31,112.7
28/11/2023,16,80,03:45,04:00,49.53,119.7
28/11/2023,16,90,03:45,04:00,29.53,125.03
28/11/2023,16,100,03:45,04:00,-10.47,125.03
28/11/2023,16,110,03:45,04:00,-19.94,125.03
28/11/2023,16,120,03:45,04:00,-19.94,129.7
28/11/2023,16,130,03:45,04:00,-26.19,134.96
28/11/2023,16,140,03:45,04:00,-26.19,140.03
28/11/2023,16,150,03:45,04:00,-26.19,140.03
28/11/2023,16,160,03:45,04:00,-34.95,154.7
28/11/2023,16,170,03:45,04:00,-34.95,163
28/11/2023,16,180,03:45,04:00,-46.2,163
28/11/2023,16,190,03:45,04:00,-46.2,188
28/11/2023,16,200,03:45,04:00,-46.2,188
28/11/2023,16,210,03:45,04:00,-71.87,188
28/11/2023,16,220,03:45,04:00,-71.87,243.43
28/11/2023,16,230,03:45,04:00,-88.12,243.43
28/11/2023,16,240,03:45,04:00,-88.12,243.43
28/11/2023,16,250,03:45,04:00,-88.12,272.4
28/11/2023,16,260,03:45,04:00,-106.87,283.42
28/11/2023,16,270,03:45,04:00,-106.87,300
28/11/2023,16,280,03:45,04:00,-128.12,304.7
28/11/2023,16,290,03:45,04:00,-128.12,310.82
28/11/2023,16,300,03:45,04:00,-128.12,326.42
28/11/2023,16,310,03:45,04:00,-144.48,338.64
28/11/2023,16,320,03:45,04:00,-154.38,364.44
28/11/2023,16,330,03:45,04:00,-164.68,364.44
28/11/2023,16,340,03:45,04:00,-175.38,404.7
28/11/2023,16,350,03:45,04:00,-215.98,411.42
28/11/2023,16,360,03:45,04:00,-215.98,411.42
28/11/2023,16,370,03:45,04:00,-215.98,411.42
28/11/2023,16,380,03:45,04:00,-215.98,411.42
28/11/2023,16,390,03:45,04:00,-215.98,411.42
28/11/2023,16,400,03:45,04:00,-267.18,591.5
28/11/2023,16,410,03:45,04:00,-267.18,604.7
28/11/2023,16,420,03:45,04:00,-267.18,
28/11/2023,16,430,03:45,04:00,-267.18,
28/11/2023,16,440,03:45,04:00,-267.18,
28/11/2023,16,450,03:45,04:00,-267.18,
28/11/2023,16,460,03:45,04:00,-267.18,
28/11/2023,16,470,03:45,04:00,-267.18,
28/11/2023,16,480,03:45,04:00,-267.18,
28/11/2023,16,490,03:45,04:00,-267.18,
28/11/2023,16,500,03:45,04:00,-267.18,
28/11/2023,16,510,03:45,04:00,-267.18,
28/11/2023,16,520,03:45,04:00,-267.18,
28/11/2023,16,530,03:45,04:00,-267.18,
28/11/2023,16,540,03:45,04:00,-267.18,
28/11/2023,16,550,03:45,04:00,-267.18,
28/11/2023,16,560,03:45,04:00,-267.18,
28/11/2023,16,570,03:45,04:00,-267.18,
28/11/2023,16,580,03:45,04:00,-267.18,
28/11/2023,16,590,03:45,04:00,-267.18,
28/11/2023,16,600,03:45,04:00,-267.18,
28/11/2023,16,610,03:45,04:00,-267.18,
28/11/2023,16,620,03:45,04:00,-267.18,
28/11/2023,16,630,03:45,04:00,-267.18,
28/11/2023,16,640,03:45,04:00,-267.18,
28/11/2023,16,650,03:45,04:00,-267.18,
28/11/2023,16,660,03:45,04:00,-267.18,
28/11/2023,16,670,03:45,04:00,-267.18,
28/11/2023,16,680,03:45,04:00,-267.18,
28/11/2023,16,690,03:45,04:00,-267.18,
28/11/2023,16,700,03:45,04:00,-267.18,
28/11/2023,16,710,03:45,04:00,-267.18,
28/11/2023,16,720,03:45,04:00,-267.18,
28/11/2023,16,730,03:45,04:00,-267.18,
28/11/2023,16,740,03:45,04:00,-267.18,
28/11/2023,16,750,03:45,04:00,-267.18,
28/11/2023,16,760,03:45,04:00,-267.18,
28/11/2023,16,770,03:45,04:00,-267.18,
28/11/2023,16,780,03:45,04:00,-267.18,
28/11/2023,16,790,03:45,04:00,-267.18,
28/11/2023,16,800,03:45,04:00,-268.75,
28/11/2023,16,810,03:45,04:00,-268.75,
28/11/2023,16,820,03:45,04:00,-268.75,
28/11/2023,16,830,03:45,04:00,-268.75,
28/11/2023,16,840,03:45,04:00,-268.75,
28/11/2023,16,850,03:45,04:00,-268.75,
28/11/2023,16,860,03:45,04:00,-268.75,
28/11/2023,16,870,03:45,04:00,-268.75,
28/11/2023,16,880,03:45,04:00,-268.75,
28/11/2023,16,890,03:45,04:00,-268.75,
28/11/2023,16,900,03:45,04:00,-268.75,
28/11/2023,16,910,03:45,04:00,-268.75,
28/11/2023,16,920,03:45,04:00,-268.75,
28/11/2023,16,930,03:45,04:00,-268.75,
28/11/2023,16,940,03:45,04:00,-268.75,
28/11/2023,16,950,03:45,04:00,-268.75,
28/11/2023,16,960,03:45,04:00,-268.75,
28/11/2023,16,970,03:45,04:00,-268.75,
28/11/2023,16,980,03:45,04:00,-268.75,
28/11/2023,16,990,03:45,04:00,-268.75,
28/11/2023,16,1000,03:45,04:00,-268.75,
28/11/2023,16,1010,03:45,04:00,-268.75,
28/11/2023,16,1020,03:45,04:00,-268.75,
28/11/2023,16,1030,03:45,04:00,-268.75,
28/11/2023,16,1040,03:45,04:00,-268.75,
28/11/2023,16,1050,03:45,04:00,-268.75,
28/11/2023,16,1060,03:45,04:00,-268.75,
28/11/2023,16,1070,03:45,04:00,-268.75,
28/11/2023,16,1080,03:45,04:00,-268.75,
28/11/2023,16,1090,03:45,04:00,-268.75,
28/11/2023,16,1100,03:45,04:00,-268.75,
28/11/2023,16,1110,03:45,04:00,-268.75,
28/11/2023,16,1120,03:45,04:00,-268.75,
28/11/2023,16,1130,03:45,04:00,-268.75,
28/11/2023,16,1140,03:45,04:00,-268.75,
28/11/2023,16,1150,03:45,04:00,-268.75,
28/11/2023,16,1160,03:45,04:00,-268.75,
28/11/2023,16,1170,03:45,04:00,-268.75,
28/11/2023,16,1180,03:45,04:00,-268.75,
28/11/2023,16,1190,03:45,04:00,-312.12,
28/11/2023,16,1200,03:45,04:00,-312.12,
28/11/2023,16,1210,03:45,04:00,-312.12,
28/11/2023,16,1220,03:45,04:00,-312.12,
28/11/2023,16,1230,03:45,04:00,-312.12,
28/11/2023,16,1240,03:45,04:00,-312.12,
28/11/2023,16,1250,03:45,04:00,-312.12,
28/11/2023,16,1260,03:45,04:00,-312.12,
28/11/2023,16,1270,03:45,04:00,-312.12,
28/11/2023,16,1280,03:45,04:00,-312.12,
28/11/2023,16,1290,03:45,04:00,-312.12,
28/11/2023,16,1300,03:45,04:00,-312.12,
28/11/2023,16,1310,03:45,04:00,-312.12,
28/11/2023,16,1320,03:45,04:00,-312.12,
28/11/2023,16,1330,03:45,04:00,-312.12,
28/11/2023,16,1337,03:45,04:00,-1460.47,
28/11/2023,17,10,04:00,04:15,80.99,102.84
28/11/2023,17,20,04:00,04:15,80.99,102.84
28/11/2023,17,30,04:00,04:15,79.74,106.7
28/11/2023,17,40,04:00,04:15,79.74,107.84
28/11/2023,17,50,04:00,04:15,79.74,107.84
28/11/2023,17,60,04:00,04:15,79.53,109.7
28/11/2023,17,70,04:00,04:15,64.53,112.7
28/11/2023,17,80,04:00,04:15,49.53,119.7
28/11/2023,17,90,04:00,04:15,29.53,125.03
28/11/2023,17,100,04:00,04:15,-10.47,125.03
28/11/2023,17,110,04:00,04:15,-19.94,125.03
28/11/2023,17,120,04:00,04:15,-19.94,129.7
28/11/2023,17,130,04:00,04:15,-26.19,134.96
28/11/2023,17,140,04:00,04:15,-26.19,140.03
28/11/2023,17,150,04:00,04:15,-26.19,140.03
28/11/2023,17,160,04:00,04:15,-34.95,154.7
28/11/2023,17,170,04:00,04:15,-34.95,163
28/11/2023,17,180,04:00,04:15,-46.2,163
28/11/2023,17,190,04:00,04:15,-46.2,188
28/11/2023,17,200,04:00,04:15,-46.2,188
28/11/2023,17,210,04:00,04:15,-59.95,188
28/11/2023,17,220,04:00,04:15,-59.95,254.53
28/11/2023,17,230,04:00,04:15,-88.12,254.53
28/11/2023,17,240,04:00,04:15,-88.12,254.53
28/11/2023,17,250,04:00,04:15,-88.12,283.41
28/11/2023,17,260,04:00,04:15,-106.87,283.5
28/11/2023,17,270,04:00,04:15,-106.87,300
28/11/2023,17,280,04:00,04:15,-128.12,304.7
28/11/2023,17,290,04:00,04:15,-128.12,310.78
28/11/2023,17,300,04:00,04:15,-128.12,326.38
28/11/2023,17,310,04:00,04:15,-144.48,338.61
28/11/2023,17,320,04:00,04:15,-154.38,364.4
28/11/2023,17,330,04:00,04:15,-164.68,364.4
28/11/2023,17,340,04:00,04:15,-175.38,404.7
28/11/2023,17,350,04:00,04:15,-215.98,411.38
28/11/2023,17,360,04:00,04:15,-215.98,411.38
28/11/2023,17,370,04:00,04:15,-215.98,411.38
28/11/2023,17,380,04:00,04:15,-215.98,411.38
28/11/2023,17,390,04:00,04:15,-215.98,591.44
28/11/2023,17,400,04:00,04:15,-267.18,591.44
28/11/2023,17,410,04:00,04:15,-267.18,604.7
28/11/2023,17,420,04:00,04:15,-267.18,
28/11/2023,17,430,04:00,04:15,-267.18,
28/11/2023,17,440,04:00,04:15,-267.18,
28/11/2023,17,450,04:00,04:15,-267.18,
28/11/2023,17,460,04:00,04:15,-267.18,
28/11/2023,17,470,04:00,04:15,-267.18,
28/11/2023,17,480,04:00,04:15,-267.18,
28/11/2023,17,490,04:00,04:15,-267.18,
28/11/2023,17,500,04:00,04:15,-267.18,
28/11/2023,17,510,04:00,04:15,-267.18,
28/11/2023,17,520,04:00,04:15,-267.18,
28/11/2023,17,530,04:00,04:15,-267.18,
28/11/2023,17,540,04:00,04:15,-267.18,
28/11/2023,17,550,04:00,04:15,-267.18,
28/11/2023,17,560,04:00,04:15,-267.18,
28/11/2023,17,570,04:00,04:15,-267.18,
28/11/2023,17,580,04:00,04:15,-267.18,
28/11/2023,17,590,04:00,04:15,-267.18,
28/11/2023,17,600,04:00,04:15,-267.18,
28/11/2023,17,610,04:00,04:15,-267.18,
28/11/2023,17,620,04:00,04:15,-267.18,
28/11/2023,17,630,04:00,04:15,-267.18,
28/11/2023,17,640,04:00,04:15,-267.18,
28/11/2023,17,650,04:00,04:15,-267.18,
28/11/2023,17,660,04:00,04:15,-267.18,
28/11/2023,17,670,04:00,04:15,-267.18,
28/11/2023,17,680,04:00,04:15,-267.18,
28/11/2023,17,690,04:00,04:15,-267.18,
28/11/2023,17,700,04:00,04:15,-267.18,
28/11/2023,17,710,04:00,04:15,-267.18,
28/11/2023,17,720,04:00,04:15,-267.18,
28/11/2023,17,730,04:00,04:15,-267.18,
28/11/2023,17,740,04:00,04:15,-267.18,
28/11/2023,17,750,04:00,04:15,-267.18,
28/11/2023,17,760,04:00,04:15,-267.18,
28/11/2023,17,770,04:00,04:15,-267.18,
28/11/2023,17,780,04:00,04:15,-267.18,
28/11/2023,17,790,04:00,04:15,-267.18,
28/11/2023,17,800,04:00,04:15,-268.75,
28/11/2023,17,810,04:00,04:15,-268.75,
28/11/2023,17,820,04:00,04:15,-268.75,
28/11/2023,17,830,04:00,04:15,-268.75,
28/11/2023,17,840,04:00,04:15,-268.75,
28/11/2023,17,850,04:00,04:15,-268.75,
28/11/2023,17,860,04:00,04:15,-268.75,
28/11/2023,17,870,04:00,04:15,-268.75,
28/11/2023,17,880,04:00,04:15,-268.75,
28/11/2023,17,890,04:00,04:15,-268.75,
28/11/2023,17,900,04:00,04:15,-268.75,
28/11/2023,17,910,04:00,04:15,-268.75,
28/11/2023,17,920,04:00,04:15,-268.75,
28/11/2023,17,930,04:00,04:15,-268.75,
28/11/2023,17,940,04:00,04:15,-268.75,
28/11/2023,17,950,04:00,04:15,-268.75,
28/11/2023,17,960,04:00,04:15,-268.75,
28/11/2023,17,970,04:00,04:15,-268.75,
28/11/2023,17,980,04:00,04:15,-268.75,
28/11/2023,17,990,04:00,04:15,-268.75,
28/11/2023,17,1000,04:00,04:15,-268.75,
28/11/2023,17,1010,04:00,04:15,-268.75,
28/11/2023,17,1020,04:00,04:15,-268.75,
28/11/2023,17,1030,04:00,04:15,-268.75,
28/11/2023,17,1040,04:00,04:15,-268.75,
28/11/2023,17,1050,04:00,04:15,-268.75,
28/11/2023,17,1060,04:00,04:15,-268.75,
28/11/2023,17,1070,04:00,04:15,-268.75,
28/11/2023,17,1080,04:00,04:15,-268.75,
28/11/2023,17,1090,04:00,04:15,-268.75,
28/11/2023,17,1100,04:00,04:15,-268.75,
28/11/2023,17,1110,04:00,04:15,-268.75,
28/11/2023,17,1120,04:00,04:15,-268.75,
28/11/2023,17,1130,04:00,04:15,-268.75,
28/11/2023,17,1140,04:00,04:15,-268.75,
28/11/2023,17,1150,04:00,04:15,-268.75,
28/11/2023,17,1160,04:00,04:15,-268.75,
28/11/2023,17,1170,04:00,04:15,-268.75,
28/11/2023,17,1180,04:00,04:15,-268.75,
28/11/2023,17,1190,04:00,04:15,-312.12,
28/11/2023,17,1200,04:00,04:15,-312.12,
28/11/2023,17,1210,04:00,04:15,-312.12,
28/11/2023,17,1220,04:00,04:15,-312.12,
28/11/2023,17,1230,04:00,04:15,-312.12,
28/11/2023,17,1240,04:00,04:15,-312.12,
28/11/2023,17,1250,04:00,04:15,-312.12,
28/11/2023,17,1260,04:00,04:15,-312.12,
28/11/2023,17,1270,04:00,04:15,-312.12,
28/11/2023,17,1280,04:00,04:15,-312.12,
28/11/2023,17,1290,04:00,04:15,-312.12,
28/11/2023,17,1300,04:00,04:15,-312.12,
28/11/2023,17,1310,04:00,04:15,-312.12,
28/11/2023,17,1320,04:00,04:15,-312.12,
28/11/2023,17,1330,04:00,04:15,-312.12,
28/11/2023,17,1338,04:00,04:15,-1460.47,
28/11/2023,18,10,04:15,04:30,80.99,102.84
28/11/2023,18,20,04:15,04:30,80.99,102.84
28/11/2023,18,30,04:15,04:30,79.74,106.7
28/11/2023,18,40,04:15,04:30,79.74,107.84
28/11/2023,18,50,04:15,04:30,79.74,107.84
28/11/2023,18,60,04:15,04:30,79.53,109.7
28/11/2023,18,70,04:15,04:30,64.53,112.7
28/11/2023,18,80,04:15,04:30,49.53,119.7
28/11/2023,18,90,04:15,04:30,29.53,125.03
28/11/2023,18,100,04:15,04:30,-10.47,125.03
28/11/2023,18,110,04:15,04:30,-19.94,125.03
28/11/2023,18,120,04:15,04:30,-19.94,129.7
28/11/2023,18,130,04:15,04:30,-26.19,134.96
28/11/2023,18,140,04:15,04:30,-26.19,140.03
28/11/2023,18,150,04:15,04:30,-26.19,140.03
28/11/2023,18,160,04:15,04:30,-34.95,154.7
28/11/2023,18,170,04:15,04:30,-34.95,163
28/11/2023,18,180,04:15,04:30,-46.2,163
28/11/2023,18,190,04:15,04:30,-46.2,188
28/11/2023,18,200,04:15,04:30,-46.2,188
28/11/2023,18,210,04:15,04:30,-59.95,188
28/11/2023,18,220,04:15,04:30,-59.95,255.03
28/11/2023,18,230,04:15,04:30,-88.12,255.03
28/11/2023,18,240,04:15,04:30,-88.12,255.03
28/11/2023,18,250,04:15,04:30,-88.12,283.41
28/11/2023,18,260,04:15,04:30,-106.87,284
28/11/2023,18,270,04:15,04:30,-106.87,300
28/11/2023,18,280,04:15,04:30,-128.12,304.7
28/11/2023,18,290,04:15,04:30,-128.12,310.78
28/11/2023,18,300,04:15,04:30,-128.12,326.38
28/11/2023,18,310,04:15,04:30,-144.48,338.61
28/11/2023,18,320,04:15,04:30,-154.38,364.4
28/11/2023,18,330,04:15,04:30,-164.68,364.4
28/11/2023,18,340,04:15,04:30,-175.38,404.7
28/11/2023,18,350,04:15,04:30,-214.75,411.38
28/11/2023,18,360,04:15,04:30,-214.75,411.38
28/11/2023,18,370,04:15,04:30,-214.75,411.38
28/11/2023,18,380,04:15,04:30,-214.75,411.38
28/11/2023,18,390,04:15,04:30,-214.75,591.44
28/11/2023,18,400,04:15,04:30,-267.18,591.44
28/11/2023,18,410,04:15,04:30,-267.18,604.7
28/11/2023,18,420,04:15,04:30,-267.18,
28/11/2023,18,430,04:15,04:30,-267.18,
28/11/2023,18,440,04:15,04:30,-267.18,
28/11/2023,18,450,04:15,04:30,-267.18,
28/11/2023,18,460,04:15,04:30,-267.18,
28/11/2023,18,470,04:15,04:30,-267.18,
28/11/2023,18,480,04:15,04:30,-267.18,
28/11/2023,18,490,04:15,04:30,-267.18,
28/11/2023,18,500,04:15,04:30,-267.18,
28/11/2023,18,510,04:15,04:30,-267.18,
28/11/2023,18,520,04:15,04:30,-267.18,
28/11/2023,18,530,04:15,04:30,-267.18,
28/11/2023,18,540,04:15,04:30,-267.18,
28/11/2023,18,550,04:15,04:30,-267.18,
28/11/2023,18,560,04:15,04:30,-267.18,
28/11/2023,18,570,04:15,04:30,-267.18,
28/11/2023,18,580,04:15,04:30,-267.18,
28/11/2023,18,590,04:15,04:30,-267.18,
28/11/2023,18,600,04:15,04:30,-267.18,
28/11/2023,18,610,04:15,04:30,-267.18,
28/11/2023,18,620,04:15,04:30,-267.18,
28/11/2023,18,630,04:15,04:30,-267.18,
28/11/2023,18,640,04:15,04:30,-267.18,
28/11/2023,18,650,04:15,04:30,-267.18,
28/11/2023,18,660,04:15,04:30,-267.18,
28/11/2023,18,670,04:15,04:30,-267.18,
28/11/2023,18,680,04:15,04:30,-267.18,
28/11/2023,18,690,04:15,04:30,-267.18,
28/11/2023,18,700,04:15,04:30,-267.18,
28/11/2023,18,710,04:15,04:30,-267.18,
28/11/2023,18,720,04:15,04:30,-267.18,
28/11/2023,18,730,04:15,04:30,-267.18,
28/11/2023,18,740,04:15,04:30,-267.18,
28/11/2023,18,750,04:15,04:30,-267.18,
28/11/2023,18,760,04:15,04:30,-267.18,
28/11/2023,18,770,04:15,04:30,-267.18,
28/11/2023,18,780,04:15,04:30,-267.18,
28/11/2023,18,790,04:15,04:30,-268.75,
28/11/2023,18,800,04:15,04:30,-268.75,
28/11/2023,18,810,04:15,04:30,-268.75,
28/11/2023,18,820,04:15,04:30,-268.75,
28/11/2023,18,830,04:15,04:30,-268.75,
28/11/2023,18,840,04:15,04:30,-268.75,
28/11/2023,18,850,04:15,04:30,-268.75,
28/11/2023,18,860,04:15,04:30,-268.75,
28/11/2023,18,870,04:15,04:30,-268.75,
28/11/2023,18,880,04:15,04:30,-268.75,
28/11/2023,18,890,04:15,04:30,-268.75,
28/11/2023,18,900,04:15,04:30,-268.75,
28/11/2023,18,910,04:15,04:30,-268.75,
28/11/2023,18,920,04:15,04:30,-268.75,
28/11/2023,18,930,04:15,04:30,-268.75,
28/11/2023,18,940,04:15,04:30,-268.75,
28/11/2023,18,950,04:15,04:30,-268.75,
28/11/2023,18,960,04:15,04:30,-268.75,
28/11/2023,18,970,04:15,04:30,-268.75,
28/11/2023,18,980,04:15,04:30,-268.75,
28/11/2023,18,990,04:15,04:30,-268.75,
28/11/2023,18,1000,04:15,04:30,-268.75,
28/11/2023,18,1010,04:15,04:30,-268.75,
28/11/2023,18,1020,04:15,04:30,-268.75,
28/11/2023,18,1030,04:15,04:30,-268.75,
28/11/2023,18,1040,04:15,04:30,-268.75,
28/11/2023,18,1050,04:15,04:30,-268.75,
28/11/2023,18,1060,04:15,04:30,-268.75,
28/11/2023,18,1070,04:15,04:30,-268.75,
28/11/2023,18,1080,04:15,04:30,-268.75,
28/11/2023,18,1090,04:15,04:30,-268.75,
28/11/2023,18,1100,04:15,04:30,-268.75,
28/11/2023,18,1110,04:15,04:30,-268.75,
28/11/2023,18,1120,04:15,04:30,-268.75,
28/11/2023,18,1130,04:15,04:30,-268.75,
28/11/2023,18,1140,04:15,04:30,-268.75,
28/11/2023,18,1150,04:15,04:30,-268.75,
28/11/2023,18,1160,04:15,04:30,-268.75,
28/11/2023,18,1170,04:15,04:30,-312.12,
28/11/2023,18,1180,04:15,04:30,-312.12,
28/11/2023,18,1190,04:15,04:30,-312.12,
28/11/2023,18,1200,04:15,04:30,-312.12,
28/11/2023,18,1210,04:15,04:30,-312.12,
28/11/2023,18,1220,04:15,04:30,-312.12,
28/11/2023,18,1230,04:15,04:30,-312.12,
28/11/2023,18,1240,04:15,04:30,-312.12,
28/11/2023,18,1250,04:15,04:30,-312.12,
28/11/2023,18,1260,04:15,04:30,-312.13,
28/11/2023,18,1270,04:15,04:30,-312.13,
28/11/2023,18,1280,04:15,04:30,-312.13,
28/11/2023,18,1290,04:15,04:30,-312.13,
28/11/2023,18,1300,04:15,04:30,-312.13,
28/11/2023,18,1307,04:15,04:30,-1460.47,
28/11/2023,19,10,04:30,04:45,80.99,102.84
28/11/2023,19,20,04:30,04:45,80.99,102.84
28/11/2023,19,30,04:30,04:45,79.74,106.7
28/11/2023,19,40,04:30,04:45,79.74,107.84
28/11/2023,19,50,04:30,04:45,79.74,107.84
28/11/2023,19,60,04:30,04:45,79.53,109.7
28/11/2023,19,70,04:30,04:45,64.53,112.7
28/11/2023,19,80,04:30,04:45,49.53,119.7
28/11/2023,19,90,04:30,04:45,29.53,125.03
28/11/2023,19,100,04:30,04:45,-10.47,125.03
28/11/2023,19,110,04:30,04:45,-19.94,125.03
28/11/2023,19,120,04:30,04:45,-19.94,129.7
28/11/2023,19,130,04:30,04:45,-26.19,134.96
28/11/2023,19,140,04:30,04:45,-26.19,140.03
28/11/2023,19,150,04:30,04:45,-26.19,140.03
28/11/2023,19,160,04:30,04:45,-34.95,154.7
28/11/2023,19,170,04:30,04:45,-34.95,163
28/11/2023,19,180,04:30,04:45,-46.2,163
28/11/2023,19,190,04:30,04:45,-46.2,188
28/11/2023,19,200,04:30,04:45,-46.2,188
28/11/2023,19,210,04:30,04:45,-59.95,188
28/11/2023,19,220,04:30,04:45,-59.95,255.53
28/11/2023,19,230,04:30,04:45,-88.12,255.53
28/11/2023,19,240,04:30,04:45,-88.12,255.53
28/11/2023,19,250,04:30,04:45,-88.12,283.41
28/11/2023,19,260,04:30,04:45,-106.87,284.5
28/11/2023,19,270,04:30,04:45,-106.87,300
28/11/2023,19,280,04:30,04:45,-128.12,304.7
28/11/2023,19,290,04:30,04:45,-128.12,310.78
28/11/2023,19,300,04:30,04:45,-128.12,326.38
28/11/2023,19,310,04:30,04:45,-144.48,338.61
28/11/2023,19,320,04:30,04:45,-154.38,364.4
28/11/2023,19,330,04:30,04:45,-164.68,364.4
28/11/2023,19,340,04:30,04:45,-175.38,404.7
28/11/2023,19,350,04:30,04:45,-214.14,411.38
28/11/2023,19,360,04:30,04:45,-214.14,411.38
28/11/2023,19,370,04:30,04:45,-214.14,411.38
28/11/2023,19,380,04:30,04:45,-214.14,411.38
28/11/2023,19,390,04:30,04:45,-214.14,591.44
28/11/2023,19,400,04:30,04:45,-267.18,591.44
28/11/2023,19,410,04:30,04:45,-267.18,604.7
28/11/2023,19,420,04:30,04:45,-267.18,
28/11/2023,19,430,04:30,04:45,-267.18,
28/11/2023,19,440,04:30,04:45,-267.18,
28/11/2023,19,450,04:30,04:45,-267.18,
28/11/2023,19,460,04:30,04:45,-267.18,
28/11/2023,19,470,04:30,04:45,-267.18,
28/11/2023,19,480,04:30,04:45,-267.18,
28/11/2023,19,490,04:30,04:45,-267.18,
28/11/2023,19,500,04:30,04:45,-267.18,
28/11/2023,19,510,04:30,04:45,-267.18,
28/11/2023,19,520,04:30,04:45,-267.18,
28/11/2023,19,530,04:30,04:45,-267.18,
28/11/2023,19,540,04:30,04:45,-267.18,
28/11/2023,19,550,04:30,04:45,-267.18,
28/11/2023,19,560,04:30,04:45,-267.18,
28/11/2023,19,570,04:30,04:45,-267.18,
28/11/2023,19,580,04:30,04:45,-267.18,
28/11/2023,19,590,04:30,04:45,-267.18,
28/11/2023,19,600,04:30,04:45,-267.18,
28/11/2023,19,610,04:30,04:45,-267.18,
28/11/2023,19,620,04:30,04:45,-267.18,
