From_NL,From_UTC,E_Volume_kWh,Tenant,E_Volume_MWh,Abs_E_Volume_kWh,Abs_E_Volume_MWh
02/12/2023 21:15,02/12/2023 20:15,1492,1,1.492,1492,1.492
02/12/2023 21:15,02/12/2023 20:15,48558,0,48.558,48558,48.558
02/12/2023 21:30,02/12/2023 20:30,48589,0,48.589,48589,48.589
02/12/2023 21:30,02/12/2023 20:30,1461,1,1.461,1461,1.461
02/12/2023 21:45,02/12/2023 20:45,1409,1,1.409,1409,1.409
02/12/2023 21:45,02/12/2023 20:45,48641,0,48.641,48641,48.641
02/12/2023 22:00,02/12/2023 21:00,45400,0,45.4,45400,45.4
02/12/2023 22:00,02/12/2023 21:00,1375,1,1.375,1375,1.375
02/12/2023 22:15,02/12/2023 21:15,1341,1,1.341,1341,1.341
02/12/2023 22:15,02/12/2023 21:15,45434,0,45.434,45434,45.434
02/12/2023 22:30,02/12/2023 21:30,45444,0,45.444,45444,45.444
02/12/2023 22:30,02/12/2023 21:30,1331,1,1.331,1331,1.331
02/12/2023 22:45,02/12/2023 21:45,45477,0,45.477,45477,45.477
02/12/2023 22:45,02/12/2023 21:45,1298,1,1.298,1298,1.298
02/12/2023 23:00,02/12/2023 22:00,42682,0,42.682,42682,42.682
02/12/2023 23:00,02/12/2023 22:00,1268,1,1.268,1268,1.268
02/12/2023 23:15,02/12/2023 22:15,42707,0,42.707,42707,42.707
02/12/2023 23:15,02/12/2023 22:15,1243,1,1.243,1243,1.243
02/12/2023 23:30,02/12/2023 22:30,1207,1,1.207,1207,1.207
02/12/2023 23:30,02/12/2023 22:30,42743,0,42.743,42743,42.743
02/12/2023 23:45,02/12/2023 22:45,42768,0,42.768,42768,42.768
02/12/2023 23:45,02/12/2023 22:45,1182,1,1.182,1182,1.182
03/12/2023 00:00,02/12/2023 23:00,40102,0,40.102,40102,40.102
03/12/2023 00:00,02/12/2023 23:00,1248,1,1.248,1248,1.248
03/12/2023 00:15,02/12/2023 23:15,40115,0,40.115,40115,40.115
03/12/2023 00:15,02/12/2023 23:15,1235,1,1.235,1235,1.235
03/12/2023 00:30,02/12/2023 23:30,1225,1,1.225,1225,1.225
03/12/2023 00:30,02/12/2023 23:30,40125,0,40.125,40125,40.125
03/12/2023 00:45,02/12/2023 23:45,40132,0,40.132,40132,40.132
03/12/2023 00:45,02/12/2023 23:45,1218,1,1.218,1218,1.218
03/12/2023 01:00,03/12/2023 00:00,38362,0,38.362,38362,38.362
03/12/2023 01:00,03/12/2023 00:00,1213,1,1.213,1213,1.213
03/12/2023 01:15,03/12/2023 00:15,38366,0,38.366,38366,38.366
03/12/2023 01:15,03/12/2023 00:15,1209,1,1.209,1209,1.209
03/12/2023 01:30,03/12/2023 00:30,38370,0,38.37,38370,38.37
03/12/2023 01:30,03/12/2023 00:30,1205,1,1.205,1205,1.205
03/12/2023 01:45,03/12/2023 00:45,1202,1,1.202,1202,1.202
03/12/2023 01:45,03/12/2023 00:45,38373,0,38.373,38373,38.373
03/12/2023 02:00,03/12/2023 01:00,1197,1,1.197,1197,1.197
03/12/2023 02:00,03/12/2023 01:00,37278,0,37.278,37278,37.278
03/12/2023 02:15,03/12/2023 01:15,37285,0,37.285,37285,37.285
03/12/2023 02:15,03/12/2023 01:15,1190,1,1.19,1190,1.19
03/12/2023 02:30,03/12/2023 01:30,1181,1,1.181,1181,1.181
03/12/2023 02:30,03/12/2023 01:30,37294,0,37.294,37294,37.294
03/12/2023 02:45,03/12/2023 01:45,37306,0,37.306,37306,37.306
03/12/2023 02:45,03/12/2023 01:45,1169,1,1.169,1169,1.169
03/12/2023 03:00,03/12/2023 02:00,36745,0,36.745,36745,36.745
03/12/2023 03:00,03/12/2023 02:00,1155,1,1.155,1155,1.155
03/12/2023 03:15,03/12/2023 02:15,36762,0,36.762,36762,36.762
03/12/2023 03:15,03/12/2023 02:15,1138,1,1.138,1138,1.138
03/12/2023 03:30,03/12/2023 02:30,1120,1,1.12,1120,1.12
03/12/2023 03:30,03/12/2023 02:30,36780,0,36.78,36780,36.78
03/12/2023 03:45,03/12/2023 02:45,1100,1,1.1,1100,1.1
03/12/2023 03:45,03/12/2023 02:45,36800,0,36.8,36800,36.8
03/12/2023 04:00,03/12/2023 03:00,36371,0,36.371,36371,36.371
03/12/2023 04:00,03/12/2023 03:00,1079,1,1.079,1079,1.079
03/12/2023 04:15,03/12/2023 03:15,1057,1,1.057,1057,1.057
03/12/2023 04:15,03/12/2023 03:15,36393,0,36.393,36393,36.393
03/12/2023 04:30,03/12/2023 03:30,36416,0,36.416,36416,36.416
03/12/2023 04:30,03/12/2023 03:30,1034,1,1.034,1034,1.034
03/12/2023 04:45,03/12/2023 03:45,36438,0,36.438,36438,36.438
03/12/2023 04:45,03/12/2023 03:45,1012,1,1.012,1012,1.012
03/12/2023 05:00,03/12/2023 04:00,37086,0,37.086,37086,37.086
03/12/2023 05:00,03/12/2023 04:00,989,1,0.989,989,0.989
03/12/2023 05:15,03/12/2023 04:15,968,1,0.968,968,0.968
03/12/2023 05:15,03/12/2023 04:15,37107,0,37.107,37107,37.107
03/12/2023 05:30,03/12/2023 04:30,949,1,0.949,949,0.949
03/12/2023 05:30,03/12/2023 04:30,37126,0,37.126,37126,37.126
03/12/2023 05:45,03/12/2023 04:45,37141,0,37.141,37141,37.141
03/12/2023 05:45,03/12/2023 04:45,934,1,0.934,934,0.934
03/12/2023 06:00,03/12/2023 05:00,923,1,0.923,923,0.923
03/12/2023 06:00,03/12/2023 05:00,39327,0,39.327,39327,39.327
03/12/2023 06:15,03/12/2023 05:15,39333,0,39.333,39333,39.333
03/12/2023 06:15,03/12/2023 05:15,917,1,0.917,917,0.917
03/12/2023 06:30,03/12/2023 05:30,39332,0,39.332,39332,39.332
03/12/2023 06:30,03/12/2023 05:30,918,1,0.918,918,0.918
03/12/2023 06:45,03/12/2023 05:45,39324,0,39.324,39324,39.324
03/12/2023 06:45,03/12/2023 05:45,926,1,0.926,926,0.926
03/12/2023 07:00,03/12/2023 06:00,943,1,0.943,943,0.943
03/12/2023 07:00,03/12/2023 06:00,41857,0,41.857,41857,41.857
03/12/2023 07:15,03/12/2023 06:15,969,1,0.969,969,0.969
03/12/2023 07:15,03/12/2023 06:15,41831,0,41.831,41831,41.831
03/12/2023 07:30,03/12/2023 06:30,41795,0,41.795,41795,41.795
03/12/2023 07:30,03/12/2023 06:30,1005,1,1.005,1005,1.005
03/12/2023 07:45,03/12/2023 06:45,1048,1,1.048,1048,1.048
03/12/2023 07:45,03/12/2023 06:45,41752,0,41.752,41752,41.752
03/12/2023 08:00,03/12/2023 07:00,42352,0,42.352,42352,42.352
03/12/2023 08:00,03/12/2023 07:00,1098,1,1.098,1098,1.098
03/12/2023 08:15,03/12/2023 07:15,42299,0,42.299,42299,42.299
03/12/2023 08:15,03/12/2023 07:15,1151,1,1.151,1151,1.151
03/12/2023 08:30,03/12/2023 07:30,1206,1,1.206,1206,1.206
03/12/2023 08:30,03/12/2023 07:30,42244,0,42.244,42244,42.244
03/12/2023 08:45,03/12/2023 07:45,42198,0,42.198,42198,42.198
03/12/2023 08:45,03/12/2023 07:45,1252,1,1.252,1252,1.252
03/12/2023 09:00,03/12/2023 08:00,35788,0,35.788,35788,35.788
03/12/2023 09:00,03/12/2023 08:00,1287,1,1.287,1287,1.287
03/12/2023 09:15,03/12/2023 08:15,1217,1,1.217,1217,1.217
03/12/2023 09:15,03/12/2023 08:15,35858,0,35.858,35858,35.858
03/12/2023 09:30,03/12/2023 08:30,1171,1,1.171,1171,1.171
03/12/2023 09:30,03/12/2023 08:30,35904,0,35.904,35904,35.904
03/12/2023 09:45,03/12/2023 08:45,35917,0,35.917,35917,35.917
03/12/2023 09:45,03/12/2023 08:45,1158,1,1.158,1158,1.158
03/12/2023 10:00,03/12/2023 09:00,27563,0,27.563,27563,27.563
03/12/2023 10:00,03/12/2023 09:00,1137,1,1.137,1137,1.137
03/12/2023 10:15,03/12/2023 09:15,27595,0,27.595,27595,27.595
03/12/2023 10:15,03/12/2023 09:15,1105,1,1.105,1105,1.105
03/12/2023 10:30,03/12/2023 09:30,1094,1,1.094,1094,1.094
03/12/2023 10:30,03/12/2023 09:30,27606,0,27.606,27606,27.606
03/12/2023 10:45,03/12/2023 09:45,1085,1,1.085,1085,1.085
03/12/2023 10:45,03/12/2023 09:45,27615,0,27.615,27615,27.615
03/12/2023 11:00,03/12/2023 10:00,25019,0,25.019,25019,25.019
03/12/2023 11:00,03/12/2023 10:00,1081,1,1.081,1081,1.081
03/12/2023 11:15,03/12/2023 10:15,1081,1,1.081,1081,1.081
03/12/2023 11:15,03/12/2023 10:15,25019,0,25.019,25019,25.019
03/12/2023 11:30,03/12/2023 10:30,25015,0,25.015,25015,25.015
03/12/2023 11:30,03/12/2023 10:30,1085,1,1.085,1085,1.085
03/12/2023 11:45,03/12/2023 10:45,25010,0,25.01,25010,25.01
03/12/2023 11:45,03/12/2023 10:45,1090,1,1.09,1090,1.09
03/12/2023 12:00,03/12/2023 11:00,27975,0,27.975,27975,27.975
03/12/2023 12:00,03/12/2023 11:00,1075,1,1.075,1075,1.075
03/12/2023 12:15,03/12/2023 11:15,1087,1,1.087,1087,1.087
03/12/2023 12:15,03/12/2023 11:15,27963,0,27.963,27963,27.963
03/12/2023 12:30,03/12/2023 11:30,1111,1,1.111,1111,1.111
03/12/2023 12:30,03/12/2023 11:30,27939,0,27.939,27939,27.939
03/12/2023 12:45,03/12/2023 11:45,27853,0,27.853,27853,27.853
03/12/2023 12:45,03/12/2023 11:45,1197,1,1.197,1197,1.197
03/12/2023 13:00,03/12/2023 12:00,1222,1,1.222,1222,1.222
03/12/2023 13:00,03/12/2023 12:00,36153,0,36.153,36153,36.153
03/12/2023 13:15,03/12/2023 12:15,36127,0,36.127,36127,36.127
03/12/2023 13:15,03/12/2023 12:15,1248,1,1.248,1248,1.248
03/12/2023 13:30,03/12/2023 12:30,36105,0,36.105,36105,36.105
03/12/2023 13:30,03/12/2023 12:30,1270,1,1.27,1270,1.27
03/12/2023 13:45,03/12/2023 12:45,36084,0,36.084,36084,36.084
03/12/2023 13:45,03/12/2023 12:45,1291,1,1.291,1291,1.291
03/12/2023 14:00,03/12/2023 13:00,1323,1,1.323,1323,1.323
03/12/2023 14:00,03/12/2023 13:00,42177,0,42.177,42177,42.177
03/12/2023 14:15,03/12/2023 13:15,1345,1,1.345,1345,1.345
03/12/2023 14:15,03/12/2023 13:15,42155,0,42.155,42155,42.155
03/12/2023 14:30,03/12/2023 13:30,42133,0,42.133,42133,42.133
03/12/2023 14:30,03/12/2023 13:30,1367,1,1.367,1367,1.367
03/12/2023 14:45,03/12/2023 13:45,1389,1,1.389,1389,1.389
03/12/2023 14:45,03/12/2023 13:45,42111,0,42.111,42111,42.111
03/12/2023 15:00,03/12/2023 14:00,48410,0,48.41,48410,48.41
03/12/2023 15:00,03/12/2023 14:00,1415,1,1.415,1415,1.415
03/12/2023 15:15,03/12/2023 14:15,48381,0,48.381,48381,48.381
03/12/2023 15:15,03/12/2023 14:15,1444,1,1.444,1444,1.444
03/12/2023 15:30,03/12/2023 14:30,48352,0,48.352,48352,48.352
03/12/2023 15:30,03/12/2023 14:30,1473,1,1.473,1473,1.473
03/12/2023 15:45,03/12/2023 14:45,1504,1,1.504,1504,1.504
03/12/2023 15:45,03/12/2023 14:45,48321,0,48.321,48321,48.321
03/12/2023 16:00,03/12/2023 15:00,1538,1,1.538,1538,1.538
03/12/2023 16:00,03/12/2023 15:00,52712,0,52.712,52712,52.712
03/12/2023 16:15,03/12/2023 15:15,52681,0,52.681,52681,52.681
03/12/2023 16:15,03/12/2023 15:15,1569,1,1.569,1569,1.569
03/12/2023 16:30,03/12/2023 15:30,1598,1,1.598,1598,1.598
03/12/2023 16:30,03/12/2023 15:30,52652,0,52.652,52652,52.652
03/12/2023 16:45,03/12/2023 15:45,52621,0,52.621,52621,52.621
03/12/2023 16:45,03/12/2023 15:45,1629,1,1.629,1629,1.629
03/12/2023 17:00,03/12/2023 16:00,53689,0,53.689,53689,53.689
03/12/2023 17:00,03/12/2023 16:00,1661,1,1.661,1661,1.661
03/12/2023 17:15,03/12/2023 16:15,53656,0,53.656,53656,53.656
03/12/2023 17:15,03/12/2023 16:15,1694,1,1.694,1694,1.694
03/12/2023 17:30,03/12/2023 16:30,1724,1,1.724,1724,1.724
03/12/2023 17:30,03/12/2023 16:30,53626,0,53.626,53626,53.626
03/12/2023 17:45,03/12/2023 16:45,1751,1,1.751,1751,1.751
03/12/2023 17:45,03/12/2023 16:45,53599,0,53.599,53599,53.599
03/12/2023 18:00,03/12/2023 17:00,52226,0,52.226,52226,52.226
03/12/2023 18:00,03/12/2023 17:00,1774,1,1.774,1774,1.774
03/12/2023 18:15,03/12/2023 17:15,1793,1,1.793,1793,1.793
03/12/2023 18:15,03/12/2023 17:15,52207,0,52.207,52207,52.207
03/12/2023 18:30,03/12/2023 17:30,52194,0,52.194,52194,52.194
03/12/2023 18:30,03/12/2023 17:30,1806,1,1.806,1806,1.806
03/12/2023 18:45,03/12/2023 17:45,52188,0,52.188,52188,52.188
03/12/2023 18:45,03/12/2023 17:45,1812,1,1.812,1812,1.812
03/12/2023 19:00,03/12/2023 18:00,50414,0,50.414,50414,50.414
03/12/2023 19:00,03/12/2023 18:00,1811,1,1.811,1811,1.811
03/12/2023 19:15,03/12/2023 18:15,1802,1,1.802,1802,1.802
03/12/2023 19:15,03/12/2023 18:15,50423,0,50.423,50423,50.423
03/12/2023 19:30,03/12/2023 18:30,1784,1,1.784,1784,1.784
03/12/2023 19:30,03/12/2023 18:30,50441,0,50.441,50441,50.441
03/12/2023 19:45,03/12/2023 18:45,50464,0,50.464,50464,50.464
03/12/2023 19:45,03/12/2023 18:45,1761,1,1.761,1761,1.761
03/12/2023 20:00,03/12/2023 19:00,1731,1,1.731,1731,1.731
03/12/2023 20:00,03/12/2023 19:00,47494,0,47.494,47494,47.494
03/12/2023 20:15,03/12/2023 19:15,47528,0,47.528,47528,47.528
03/12/2023 20:15,03/12/2023 19:15,1697,1,1.697,1697,1.697
03/12/2023 20:30,03/12/2023 19:30,47566,0,47.566,47566,47.566
03/12/2023 20:30,03/12/2023 19:30,1659,1,1.659,1659,1.659
03/12/2023 20:45,03/12/2023 19:45,47607,0,47.607,47607,47.607
03/12/2023 20:45,03/12/2023 19:45,1618,1,1.618,1618,1.618
03/12/2023 21:00,03/12/2023 20:00,1576,1,1.576,1576,1.576
03/12/2023 21:00,03/12/2023 20:00,44399,0,44.399,44399,44.399
03/12/2023 21:15,03/12/2023 20:15,1534,1,1.534,1534,1.534
03/12/2023 21:15,03/12/2023 20:15,44441,0,44.441,44441,44.441
03/12/2023 21:30,03/12/2023 20:30,1492,1,1.492,1492,1.492
03/12/2023 21:30,03/12/2023 20:30,44483,0,44.483,44483,44.483
03/12/2023 21:45,03/12/2023 20:45,44523,0,44.523,44523,44.523
03/12/2023 21:45,03/12/2023 20:45,1452,1,1.452,1452,1.452
03/12/2023 22:00,03/12/2023 21:00,1414,1,1.414,1414,1.414
03/12/2023 22:00,03/12/2023 21:00,41586,0,41.586,41586,41.586
03/12/2023 22:15,03/12/2023 21:15,1377,1,1.377,1377,1.377
03/12/2023 22:15,03/12/2023 21:15,41623,0,41.623,41623,41.623
03/12/2023 22:30,03/12/2023 21:30,1343,1,1.343,1343,1.343
03/12/2023 22:30,03/12/2023 21:30,41657,0,41.657,41657,41.657
03/12/2023 22:45,03/12/2023 21:45,41689,0,41.689,41689,41.689
03/12/2023 22:45,03/12/2023 21:45,1311,1,1.311,1311,1.311
03/12/2023 23:00,03/12/2023 22:00,38868,0,38.868,38868,38.868
03/12/2023 23:00,03/12/2023 22:00,1282,1,1.282,1282,1.282
03/12/2023 23:15,03/12/2023 22:15,1256,1,1.256,1256,1.256
03/12/2023 23:15,03/12/2023 22:15,38894,0,38.894,38894,38.894
03/12/2023 23:30,03/12/2023 22:30,38916,0,38.916,38916,38.916
03/12/2023 23:30,03/12/2023 22:30,1234,1,1.234,1234,1.234
03/12/2023 23:45,03/12/2023 22:45,1216,1,1.216,1216,1.216
03/12/2023 23:45,03/12/2023 22:45,38934,0,38.934,38934,38.934
04/12/2023 00:00,03/12/2023 23:00,37079,0,37.079,37079,37.079
04/12/2023 00:00,03/12/2023 23:00,1196,1,1.196,1196,1.196
04/12/2023 00:15,03/12/2023 23:15,1172,1,1.172,1172,1.172
04/12/2023 00:15,03/12/2023 23:15,37103,0,37.103,37103,37.103
04/12/2023 00:30,03/12/2023 23:30,37124,0,37.124,37124,37.124
04/12/2023 00:30,03/12/2023 23:30,1151,1,1.151,1151,1.151
04/12/2023 00:45,03/12/2023 23:45,37143,0,37.143,37143,37.143
04/12/2023 00:45,03/12/2023 23:45,1132,1,1.132,1132,1.132
04/12/2023 01:00,04/12/2023 00:00,1116,1,1.116,1116,1.116
04/12/2023 01:00,04/12/2023 00:00,35809,0,35.809,35809,35.809
04/12/2023 01:15,04/12/2023 00:15,35825,0,35.825,35825,35.825
04/12/2023 01:15,04/12/2023 00:15,1100,1,1.1,1100,1.1
04/12/2023 01:30,04/12/2023 00:30,35839,0,35.839,35839,35.839
04/12/2023 01:30,04/12/2023 00:30,1086,1,1.086,1086,1.086
04/12/2023 01:45,04/12/2023 00:45,1071,1,1.071,1071,1.071
04/12/2023 01:45,04/12/2023 00:45,35854,0,35.854,35854,35.854
04/12/2023 02:00,04/12/2023 01:00,35269,0,35.269,35269,35.269
04/12/2023 02:00,04/12/2023 01:00,1056,1,1.056,1056,1.056
04/12/2023 02:15,04/12/2023 01:15,1040,1,1.04,1040,1.04
04/12/2023 02:15,04/12/2023 01:15,35285,0,35.285,35285,35.285
04/12/2023 02:30,04/12/2023 01:30,1023,1,1.023,1023,1.023
04/12/2023 02:30,04/12/2023 01:30,35302,0,35.302,35302,35.302
04/12/2023 02:45,04/12/2023 01:45,1004,1,1.004,1004,1.004
04/12/2023 02:45,04/12/2023 01:45,35321,0,35.321,35321,35.321
04/12/2023 03:00,04/12/2023 02:00,35416,0,35.416,35416,35.416
04/12/2023 03:00,04/12/2023 02:00,984,1,0.984,984,0.984
04/12/2023 03:15,04/12/2023 02:15,35436,0,35.436,35436,35.436
04/12/2023 03:15,04/12/2023 02:15,964,1,0.964,964,0.964
04/12/2023 03:30,04/12/2023 02:30,945,1,0.945,945,0.945
04/12/2023 03:30,04/12/2023 02:30,35455,0,35.455,35455,35.455
04/12/2023 03:45,04/12/2023 02:45,35472,0,35.472,35472,35.472
04/12/2023 03:45,04/12/2023 02:45,928,1,0.928,928,0.928
04/12/2023 04:00,04/12/2023 03:00,913,1,0.913,913,0.913
04/12/2023 04:00,04/12/2023 03:00,36512,0,36.512,36512,36.512
04/12/2023 04:15,04/12/2023 03:15,902,1,0.902,902,0.902
04/12/2023 04:15,04/12/2023 03:15,36523,0,36.523,36523,36.523
04/12/2023 04:30,04/12/2023 03:30,894,1,0.894,894,0.894
04/12/2023 04:30,04/12/2023 03:30,36531,0,36.531,36531,36.531
04/12/2023 04:45,04/12/2023 03:45,36534,0,36.534,36534,36.534
04/12/2023 04:45,04/12/2023 03:45,891,1,0.891,891,0.891
04/12/2023 05:00,04/12/2023 04:00,39732,0,39.732,39732,39.732
04/12/2023 05:00,04/12/2023 04:00,893,1,0.893,893,0.893
04/12/2023 05:15,04/12/2023 04:15,900,1,0.9,900,0.9
04/12/2023 05:15,04/12/2023 04:15,39725,0,39.725,39725,39.725
04/12/2023 05:30,04/12/2023 04:30,39712,0,39.712,39712,39.712
04/12/2023 05:30,04/12/2023 04:30,913,1,0.913,913,0.913
04/12/2023 05:45,04/12/2023 04:45,928,1,0.928,928,0.928
04/12/2023 05:45,04/12/2023 04:45,39697,0,39.697,39697,39.697
04/12/2023 06:00,04/12/2023 05:00,49052,0,49.052,49052,49.052
04/12/2023 06:00,04/12/2023 05:00,948,1,0.948,948,0.948
04/12/2023 06:15,04/12/2023 05:15,970,1,0.97,970,0.97
04/12/2023 06:15,04/12/2023 05:15,49030,0,49.03,49030,49.03
04/12/2023 06:30,04/12/2023 05:30,49005,0,49.005,49005,49.005
04/12/2023 06:30,04/12/2023 05:30,995,1,0.995,995,0.995
04/12/2023 06:45,04/12/2023 05:45,48978,0,48.978,48978,48.978
04/12/2023 06:45,04/12/2023 05:45,1022,1,1.022,1022,1.022
04/12/2023 07:00,04/12/2023 06:00,63525,0,63.525,63525,63.525
04/12/2023 07:00,04/12/2023 06:00,1050,1,1.05,1050,1.05
04/12/2023 07:15,04/12/2023 06:15,63496,0,63.496,63496,63.496
04/12/2023 07:15,04/12/2023 06:15,1079,1,1.079,1079,1.079
04/12/2023 07:30,04/12/2023 06:30,1108,1,1.108,1108,1.108
04/12/2023 07:30,04/12/2023 06:30,63467,0,63.467,63467,63.467
04/12/2023 07:45,04/12/2023 06:45,63439,0,63.439,63439,63.439
04/12/2023 07:45,04/12/2023 06:45,1136,1,1.136,1136,1.136
04/12/2023 08:00,04/12/2023 07:00,1163,1,1.163,1163,1.163
04/12/2023 08:00,04/12/2023 07:00,76237,0,76.237,76237,76.237
04/12/2023 08:15,04/12/2023 07:15,76213,0,76.213,76213,76.213
04/12/2023 08:15,04/12/2023 07:15,1187,1,1.187,1187,1.187
04/12/2023 08:30,04/12/2023 07:30,1210,1,1.21,1210,1.21
04/12/2023 08:30,04/12/2023 07:30,76190,0,76.19,76190,76.19
04/12/2023 08:45,04/12/2023 07:45,1226,1,1.226,1226,1.226
04/12/2023 08:45,04/12/2023 07:45,76174,0,76.174,76174,76.174
04/12/2023 09:00,04/12/2023 08:00,1235,1,1.235,1235,1.235
04/12/2023 09:00,04/12/2023 08:00,77590,0,77.59,77590,77.59
04/12/2023 09:15,04/12/2023 08:15,77584,0,77.584,77584,77.584
04/12/2023 09:15,04/12/2023 08:15,1241,1,1.241,1241,1.241
04/12/2023 09:30,04/12/2023 08:30,77581,0,77.581,77581,77.581
04/12/2023 09:30,04/12/2023 08:30,1244,1,1.244,1244,1.244
04/12/2023 09:45,04/12/2023 08:45,1243,1,1.243,1243,1.243
04/12/2023 09:45,04/12/2023 08:45,77582,0,77.582,77582,77.582
04/12/2023 10:00,04/12/2023 09:00,75760,0,75.76,75760,75.76
04/12/2023 10:00,04/12/2023 09:00,1240,1,1.24,1240,1.24
04/12/2023 10:15,04/12/2023 09:15,75763,0,75.763,75763,75.763
04/12/2023 10:15,04/12/2023 09:15,1237,1,1.237,1237,1.237
04/12/2023 10:30,04/12/2023 09:30,75769,0,75.769,75769,75.769
04/12/2023 10:30,04/12/2023 09:30,1231,1,1.231,1231,1.231
04/12/2023 10:45,04/12/2023 09:45,75779,0,75.779,75779,75.779
04/12/2023 10:45,04/12/2023 09:45,1221,1,1.221,1221,1.221
04/12/2023 11:00,04/12/2023 10:00,1209,1,1.209,1209,1.209
04/12/2023 11:00,04/12/2023 10:00,74466,0,74.466,74466,74.466
04/12/2023 11:15,04/12/2023 10:15,74480,0,74.48,74480,74.48
04/12/2023 11:15,04/12/2023 10:15,1195,1,1.195,1195,1.195
04/12/2023 11:30,04/12/2023 10:30,1179,1,1.179,1179,1.179
04/12/2023 11:30,04/12/2023 10:30,74496,0,74.496,74496,74.496
04/12/2023 11:45,04/12/2023 10:45,74515,0,74.515,74515,74.515
04/12/2023 11:45,04/12/2023 10:45,1160,1,1.16,1160,1.16
04/12/2023 12:00,04/12/2023 11:00,72610,0,72.61,72610,72.61
04/12/2023 12:00,04/12/2023 11:00,1140,1,1.14,1140,1.14
04/12/2023 12:15,04/12/2023 11:15,72632,0,72.632,72632,72.632
04/12/2023 12:15,04/12/2023 11:15,1118,1,1.118,1118,1.118
04/12/2023 12:30,04/12/2023 11:30,72653,0,72.653,72653,72.653
04/12/2023 12:30,04/12/2023 11:30,1097,1,1.097,1097,1.097
04/12/2023 12:45,04/12/2023 11:45,1078,1,1.078,1078,1.078
04/12/2023 12:45,04/12/2023 11:45,72672,0,72.672,72672,72.672
04/12/2023 13:00,04/12/2023 12:00,75138,0,75.138,75138,75.138
04/12/2023 13:00,04/12/2023 12:00,1062,1,1.062,1062,1.062
04/12/2023 13:15,04/12/2023 12:15,1050,1,1.05,1050,1.05
04/12/2023 13:15,04/12/2023 12:15,75150,0,75.15,75150,75.15
04/12/2023 13:30,04/12/2023 12:30,75158,0,75.158,75158,75.158
04/12/2023 13:30,04/12/2023 12:30,1042,1,1.042,1042,1.042
04/12/2023 13:45,04/12/2023 12:45,75161,0,75.161,75161,75.161
04/12/2023 13:45,04/12/2023 12:45,1039,1,1.039,1039,1.039
04/12/2023 14:00,04/12/2023 13:00,76705,0,76.705,76705,76.705
04/12/2023 14:00,04/12/2023 13:00,1045,1,1.045,1045,1.045
04/12/2023 14:15,04/12/2023 13:15,76690,0,76.69,76690,76.69
04/12/2023 14:15,04/12/2023 13:15,1060,1,1.06,1060,1.06
04/12/2023 14:30,04/12/2023 13:30,1084,1,1.084,1084,1.084
04/12/2023 14:30,04/12/2023 13:30,76666,0,76.666,76666,76.666
04/12/2023 14:45,04/12/2023 13:45,76632,0,76.632,76632,76.632
04/12/2023 14:45,04/12/2023 13:45,1118,1,1.118,1118,1.118
04/12/2023 15:00,04/12/2023 14:00,1160,1,1.16,1160,1.16
04/12/2023 15:00,04/12/2023 14:00,77415,0,77.415,77415,77.415
04/12/2023 15:15,04/12/2023 14:15,77366,0,77.366,77366,77.366
04/12/2023 15:15,04/12/2023 14:15,1209,1,1.209,1209,1.209
04/12/2023 15:30,04/12/2023 14:30,77316,0,77.316,77316,77.316
04/12/2023 15:30,04/12/2023 14:30,1259,1,1.259,1259,1.259
04/12/2023 15:45,04/12/2023 14:45,77261,0,77.261,77261,77.261
04/12/2023 15:45,04/12/2023 14:45,1314,1,1.314,1314,1.314
04/12/2023 16:00,04/12/2023 15:00,76124,0,76.124,76124,76.124
04/12/2023 16:00,04/12/2023 15:00,1376,1,1.376,1376,1.376
04/12/2023 16:15,04/12/2023 15:15,1437,1,1.437,1437,1.437
04/12/2023 16:15,04/12/2023 15:15,76063,0,76.063,76063,76.063
04/12/2023 16:30,04/12/2023 15:30,76006,0,76.006,76006,76.006
04/12/2023 16:30,04/12/2023 15:30,1494,1,1.494,1494,1.494
04/12/2023 16:45,04/12/2023 15:45,1550,1,1.55,1550,1.55
04/12/2023 16:45,04/12/2023 15:45,75950,0,75.95,75950,75.95
04/12/2023 17:00,04/12/2023 16:00,69096,0,69.096,69096,69.096
04/12/2023 17:00,04/12/2023 16:00,1604,1,1.604,1604,1.604
04/12/2023 17:15,04/12/2023 16:15,69046,0,69.046,69046,69.046
04/12/2023 17:15,04/12/2023 16:15,1654,1,1.654,1654,1.654
04/12/2023 17:30,04/12/2023 16:30,69002,0,69.002,69002,69.002
04/12/2023 17:30,04/12/2023 16:30,1698,1,1.698,1698,1.698
04/12/2023 17:45,04/12/2023 16:45,68963,0,68.963,68963,68.963
04/12/2023 17:45,04/12/2023 16:45,1737,1,1.737,1737,1.737
04/12/2023 18:00,04/12/2023 17:00,1769,1,1.769,1769,1.769
04/12/2023 18:00,04/12/2023 17:00,62006,0,62.006,62006,62.006
04/12/2023 18:15,04/12/2023 17:15,61980,0,61.98,61980,61.98
04/12/2023 18:15,04/12/2023 17:15,1795,1,1.795,1795,1.795
04/12/2023 18:30,04/12/2023 17:30,1814,1,1.814,1814,1.814
04/12/2023 18:30,04/12/2023 17:30,61961,0,61.961,61961,61.961
04/12/2023 18:45,04/12/2023 17:45,61950,0,61.95,61950,61.95
04/12/2023 18:45,04/12/2023 17:45,1825,1,1.825,1825,1.825
04/12/2023 19:00,04/12/2023 18:00,59073,0,59.073,59073,59.073
04/12/2023 19:00,04/12/2023 18:00,1827,1,1.827,1827,1.827
